CandidateID,Concept,Section,Classification,ContextSnippet
CAND_0012477,Embeddings,Skills,Mention only,statistical modeling data science embeddings azure feature engineering powerpoint microservices sql databricks
CAND_0012487,FAISS,Skills,Future interest,salesforce crm project management data pipelines sap time series flask sql reinforcement learning faiss rest apis weights & biases spark
CAND_0012491,FAISS,Skills,Mention only,salesforce crm bigquery content writing seo react agile mongodb langchain semantic search llms vector search faiss hugging face transformers information retrieval sentence transformers
CAND_0012498,FAISS,Skills,Mention only,apache flink kafka grpc agile css accounting sql vue.js sentence transformers fine-tuning llms recommendation systems faiss hugging face transformers embeddings pinecone information retrieval rag semantic search langchain vector search
CAND_0012498,Pinecone,Skills,Mention only,css accounting sql vue.js sentence transformers fine-tuning llms recommendation systems faiss hugging face transformers embeddings pinecone information retrieval rag semantic search langchain vector search
CAND_0012498,Embeddings,Skills,Mention only,agile css accounting sql vue.js sentence transformers fine-tuning llms recommendation systems faiss hugging face transformers embeddings pinecone information retrieval rag semantic search langchain vector search
CAND_0012498,RAG,Skills,Mention only,vue.js sentence transformers fine-tuning llms recommendation systems faiss hugging face transformers embeddings pinecone information retrieval rag semantic search langchain vector search
CAND_0012502,FAISS,Skills,Mention only,aws accounting fastapi apache beam tailwind react llms semantic search hugging face transformers fine-tuning llms faiss sentence transformers vector search pinecone langchain recommendation systems embeddings information retrieval
CAND_0012502,Pinecone,Skills,Mention only,tailwind react llms semantic search hugging face transformers fine-tuning llms faiss sentence transformers vector search pinecone langchain recommendation systems embeddings information retrieval
CAND_0012502,Embeddings,Skills,Mention only,search hugging face transformers fine-tuning llms faiss sentence transformers vector search pinecone langchain recommendation systems embeddings information retrieval
CAND_0012509,Weaviate,Skills,Future interest,salesforce crm yolo mlflow python nlp time series weights & biases deep learning computer vision weaviate hadoop
CAND_0012510,FAISS,Skills,Mention only,spring boot project management rust rest apis tts spark node.js salesforce crm llms embeddings langchain faiss semantic search fine-tuning llms vector search sentence transformers information retrieval
CAND_0012510,Embeddings,Skills,Mention only,spring boot project management rust rest apis tts spark node.js salesforce crm llms embeddings langchain faiss semantic search fine-tuning llms vector search sentence transformers information retrieval
CAND_0012514,FAISS,Skills,Mention only,systems hugging face transformers pinecone fine-tuning llms embeddings langchain sentence transformers information retrieval semantic search faiss vector search prompt engineering
CAND_0012514,Pinecone,Skills,Mention only,accounting sap sales django hadoop computer vision recommendation systems hugging face transformers pinecone fine-tuning llms embeddings langchain sentence transformers information retrieval semantic search faiss vector search prompt
CAND_0012514,Embeddings,Skills,Mention only,accounting sap sales django hadoop computer vision recommendation systems hugging face transformers pinecone fine-tuning llms embeddings langchain sentence transformers information retrieval semantic search faiss vector search prompt engineering
CAND_0012528,Pinecone,Skills,Mention only,pinecone illustrator node.js agile mongodb vue.js rest apis data pipelines excel fastapi tensorflow photoshop
CAND_0012533,FAISS,Skills,Mention only,faiss salesforce crm postgresql mlflow tts gans haystack diffusion models excel powerpoint image classification next.js
CAND_0012584,FAISS,Skills,Mention only,snowflake langchain llms rag fine-tuning llms hugging face transformers recommendation systems prompt engineering semantic search faiss sentence transformers
CAND_0012584,RAG,Skills,Mention only,crm webpack speech recognition seo databricks angular terraform mongodb project management vue.js snowflake langchain llms rag fine-tuning llms hugging face transformers recommendation systems prompt engineering semantic search faiss sentence transformers
CAND_0012585,Pinecone,Skills,Future interest,sigma html accounting apache flink photoshop reinforcement learning statistical modeling grpc object detection mlops scrum pinecone pgvector sql cnn opencv tts
CAND_0012586,Milvus,Skills,Mention only,speech recognition scrum pytorch project management milvus microservices feature engineering mlflow salesforce crm haystack content writing statistical modeling peft react
CAND_0012591,OpenSearch,Skills,Mention only,project management diffusion models speech recognition opensearch mlflow kubeflow typescript faiss javascript
CAND_0012591,FAISS,Skills,Mention only,project management diffusion models speech recognition opensearch mlflow kubeflow typescript faiss javascript
CAND_0012598,FAISS,Skills,Mention only,terraform asr illustrator apache flink postgresql grpc gcp marketing bigquery langchain faiss hugging face transformers vector search semantic search sentence transformers llms embeddings recommendation systems
CAND_0012598,Embeddings,Skills,Mention only,gcp marketing bigquery langchain faiss hugging face transformers vector search semantic search sentence transformers llms embeddings recommendation systems
CAND_0012610,FAISS,Skills,Mention only,kubernetes speech recognition semantic search rag information retrieval recommendation systems llms pinecone hugging face transformers faiss fine-tuning llms langchain vector search prompt engineering
CAND_0012610,Pinecone,Skills,Mention only,excel dbt bigquery scrum kubernetes speech recognition semantic search rag information retrieval recommendation systems llms pinecone hugging face transformers faiss fine-tuning llms langchain vector search prompt engineering
CAND_0012610,RAG,Skills,Mention only,excel dbt bigquery scrum kubernetes speech recognition semantic search rag information retrieval recommendation systems llms pinecone hugging face transformers faiss fine-tuning llms langchain vector
CAND_0012611,Embeddings,Skills,Future interest,sap sql object detection embeddings graphql data pipelines tts asr peft tally pytorch illustrator learning to rank
CAND_0012617,RAG,Skills,Mention only,flask illustrator ci/cd figma speech recognition webpack photoshop snowflake six sigma pgvector redux mongodb rag sql react
CAND_0012624,Embeddings,Skills,Future interest,models redux scikit-learn reinforcement learning sentence transformers django opencv yolo computer vision next.js scrum azure embeddings gans
CAND_0012626,Pinecone,Skills,Mention only,beam react redux kafka forecasting excel recommendation systems information retrieval rag sentence transformers semantic search pinecone prompt engineering langchain hugging face transformers vector search
CAND_0012626,RAG,Skills,Mention only,sql fastapi accounting apache beam react redux kafka forecasting excel recommendation systems information retrieval rag sentence transformers semantic search pinecone prompt engineering langchain hugging face transformers vector search
CAND_0012632,Pinecone,Skills,Future interest,project management mlops tts image classification feature engineering python rest apis pinecone deep learning pgvector vector search milvus embeddings
CAND_0012632,Milvus,Skills,Future interest,mlops tts image classification feature engineering python rest apis pinecone deep learning pgvector vector search milvus embeddings
CAND_0012632,Embeddings,Skills,Future interest,tts image classification feature engineering python rest apis pinecone deep learning pgvector vector search milvus embeddings
